signal_bars,entry_z,max_hold,zlb,filter_event,filter_weekend,cap_h,n_trades,sr_is,sr_oos,sortino_is,calmar_is
3,2.0,1,200,True,False,0.016666666666666666,1306,0.9739524623231157,1.3297616649006576,5.785996429465821,3.916266458178373
3,2.0,1,200,True,False,0.16666666666666666,1492,1.6851015869386134,1.4118291245007848,3.134654192770602,1.8462728717179115
3,2.0,1,200,True,False,0.5,1604,1.3650715573954544,0.5961767704779992,2.225763295057171,1.3744192587620565
3,2.0,1,200,True,False,1.0,1677,1.0609993223589218,0.3612564486651913,1.6640898572923302,1.2522377273428609
3,2.0,1,200,True,False,3.0,1741,0.8060070090350433,0.3186484436951175,1.2354926936254094,0.9795694914325759
3,2.0,1,200,False,True,0.016666666666666666,1310,0.9858963624431921,1.2192100320057113,5.857808613155301,3.964454438651926
3,2.0,1,200,False,True,0.16666666666666666,1499,1.7361862376027717,1.336923273288689,3.229421190091957,1.9007069814561717
3,2.0,1,200,False,True,0.5,1612,1.3879967214022773,0.5625109353534994,2.2598559817641735,1.3952811149268436
3,2.0,1,200,False,True,1.0,1684,1.0805016758504897,0.34564671430449095,1.6927373402196084,1.2735329674934392
3,2.0,1,200,False,True,3.0,1748,0.807823315225015,0.3039729234172246,1.2351528191569374,0.9820617570265641
3,2.0,1,200,True,True,0.016666666666666666,1302,0.9668355423621076,1.3300855995243388,5.743232984996719,3.887459068615644
3,2.0,1,200,True,True,0.16666666666666666,1488,1.6476771096990555,1.4119307230301976,3.05682932308571,1.801502002387364
3,2.0,1,200,True,True,0.5,1599,1.324001911055471,0.5961877861897651,2.1524535655071335,1.3302706434588016
3,2.0,1,200,True,True,1.0,1671,1.0231870964730083,0.3737077971144,1.6010426948269854,1.2058040350941501
3,2.0,1,200,True,True,3.0,1735,0.7710364759937475,0.3300719900946721,1.1796515310556497,0.9359715686607548
3,2.0,3,200,False,False,0.016666666666666666,1314,0.9930097365709836,1.2188900765311081,5.9005699110705745,3.993253655914832
3,2.0,3,200,False,False,0.16666666666666666,1224,1.4180115893538199,2.018972280363225,2.47861782151233,1.5203236342983062
3,2.0,3,200,False,False,0.5,1188,1.2521542027774855,1.197711373833348,1.9971890461105317,1.1969035937636645
